"Cyst_ID","Old_ID","New_ID","Genotype","MStage","c3G_continuous","c3G_discontinuous","c3G_foci","Notes","Normalized_H2Av","Slice_Count","C3G_Germarium_Image","C3G_Slice_Count","C3G_Total_Area","C3G_Total_IntDen","Normalized_C3G","C3G_ROIFolder","Region","Cyst_ID_clean","Group","Germarium_Image","ROIFolder","SC_morphology","Slice_Count_mask","Total_MaskedPixelCount","Total_MaskedArea","Total_MaskedIntDen","Normalized_H2Av_masked"
"Meip26-10_C8_16cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","16cc",1,0,0,"Continuous,  Loaded.",315.5006,17,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",17,1491.4746,491185.3354,329.3287,10,"2a","Meip26-10_C8_16cc","mp26","m_017_masked.tif",10,"continuous",17,30545,104.8072,24961924,817.218
"Meip26-24_C10_16cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","16cc",1,0,1,"Complete, incomplete, foci. Loaded but blurry",250.1849,23,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",23,915.6685,224748.3455,245.4473,24,"2a","Meip26-24_C10_16cc","mp26","m_003_masked.tif",24,"continuous",23,23249,79.8472,13044147,561.0627
"Meip26-24_C11_16cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","16cc",1,0,1,"Complete, foci. Loaded",177.0631,20,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",20,1148.2003,192503.0867,167.6564,24,"2a","Meip26-24_C11_16cc","mp26","m_003_masked.tif",24,"continuous",20,10716,36.8034,3115305,290.7153
"Meip26-24_C12_16cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","16cc",0,1,1,"Discontinuous, foci",213.8772,15,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",15,662.9868,131393.7087,198.1845,24,"2b","Meip26-24_C12_16cc","mp26","m_003_masked.tif",24,"discontinuous",15,6719,23.076,3477479,517.559
"Meip26-24_C13_16cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","16cc",0,1,1,"Foci",155.7761,40,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",40,1798.284,255766.5184,142.2281,24,"2b","Meip26-24_C13_16cc","mp26","m_003_masked.tif",24,"discontinuous",40,9390,32.2493,4957039,527.9062
"Meip26-24_C15_16cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","16cc",0,1,1,"Discontinuous, foci, diffuse",157.1413,32,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",32,1436.2533,225622.0933,157.0907,24,"3","Meip26-24_C15_16cc","mp26","m_003_masked.tif",24,"discontinuous",32,10768,36.982,1941341,180.288
"Meip26-24_C1_2cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","2cc",0,0,1,"Foci",161.9181,11,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",11,279.144,50878.8449,182.2674,24,NA,"Meip26-24_C1_2cc","mp26","m_003_masked.tif",24,"foci",NA,NA,NA,NA,NA
"Meip26-24_C2_2cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","2cc",0,0,1,"Foci",124.8521,9,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",9,214.2675,34525.2498,161.1315,24,NA,"Meip26-24_C2_2cc","mp26","m_003_masked.tif",24,"foci",NA,NA,NA,NA,NA
"Meip26-24_C3_2cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","2cc",0,0,1,"Foci",130.8665,7,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",7,203.085,32911.8449,162.0594,24,NA,"Meip26-24_C3_2cc","mp26","m_003_masked.tif",24,"foci",NA,NA,NA,NA,NA
"Meip26-24_C4_4cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","4cc",0,0,1,"Foci",167.1613,10,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",10,282.3999,51925.0941,183.8708,24,NA,"Meip26-24_C4_4cc","mp26","m_003_masked.tif",24,"foci",NA,NA,NA,NA,NA
"Meip26-24_C5_8cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","8cc",0,0,1,"Foci",203.8789,14,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",14,507.819,117292.9484,230.9739,24,NA,"Meip26-24_C5_8cc","mp26","m_003_masked.tif",24,"foci",NA,NA,NA,NA,NA
"Meip26-24_C6_16cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","16cc",0,0,0,"Foci",242.8254,20,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",20,581.8826,135108.2014,232.1915,24,"2a","Meip26-24_C6_16cc","mp26","m_003_masked.tif",24,"none",20,784,2.6926,202214,257.926
"Meip26-24_C7_16cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","16cc",0,0,1,"Foci",145.9168,16,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",16,544.1038,101995.8988,187.4567,24,"2a","Meip26-24_C7_16cc","mp26","m_003_masked.tif",24,"foci",16,1584,5.4401,201358,127.1199
"Meip26-24_C8_16cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","16cc",0,0,1,"Foci",163.0672,25,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",25,681.2408,157621.9402,231.3748,24,"2a","Meip26-24_C8_16cc","mp26","m_003_masked.tif",24,"foci",25,4552,15.6335,725274,159.3308
"Meip26-24_C9_16cc","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","16cc",1,0,1,"Complete, foci, diffuse",216.1261,22,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",22,885.3081,172654.2395,195.0216,24,"2a","Meip26-24_C9_16cc","mp26","m_003_masked.tif",24,"continuous",22,9512,32.6683,5754038,604.9241
"Meip26-24_GSC1","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","GSC",0,0,1,"Foci",137.989,8,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",8,208.2641,36401.0592,174.7831,24,NA,"Meip26-24_GSC1","mp26","m_003_masked.tif",24,"foci",NA,NA,NA,NA,NA
"Meip26-24_GSC2","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","GSC",0,0,0,"No foci",136.3516,9,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",9,131.1405,22876.0408,174.4392,24,NA,"Meip26-24_GSC2","mp26","m_003_masked.tif",24,"none",NA,NA,NA,NA,NA
"Meip26-24_GSC3","RawMeip26imagesforQuant.lif - meip26-24_24_C3_C4_AllCysts.csv","m_003.tif","meiP26","GSC",0,0,0,"No foci",140.0537,8,"RawMeip26imagesforQuant.lif - meip26-24_C4.tif",8,107.4394,20073.2326,186.833,24,NA,"Meip26-24_GSC3","mp26","m_003_masked.tif",24,"none",NA,NA,NA,NA,NA
"Meip26-10_C10_16cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","16cc",0,1,1,"Discontinuous, foci, loaded.",285.3957,14,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",14,1001.0405,416990.4878,416.5571,10,"2b","Meip26-10_C10_16cc","mp26","m_017_masked.tif",10,"discontinuous",14,14672,50.3432,11055685,753.5227
"Meip26-10_C9_16cc","RawMeip26imagesforQuant.lif - meip26-10_10_C3_C4_AllCysts.csv","m_017.tif","meiP26","16cc",1,0,1,"Continuous, foci. Loaded",356.6495,14,"RawMeip26imagesforQuant.lif - meip26-10_C4.tif",14,1037.0445,347876.92,335.4503,10,"2a","Meip26-10_C9_16cc","mp26","m_017_masked.tif",10,"continuous",14,20617,70.7419,14862033,720.863
"Meip26-16_C10_4cc","RawMeip26imagesforQuant.lif - meip26-16_16_C3_C4_AllCysts.csv","m_011.tif","meiP26","4cc",0,0,0,NA,246.5133,24,"RawMeip26imagesforQuant.lif - meip26-16_C4.tif",24,1046.2738,59325.5462,56.7017,16,NA,"Meip26-16_C10_4cc","mp26","m_011_masked.tif",16,"none",NA,NA,NA,NA,NA
"WT24_C2_2cc","Raw_yWT_imagesforQuant.lif - WT25_24_C3_C4_AllCysts.csv","image_025.tif","WT","2cc",0,0,0,"No foci",216.4608,12,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",12,397.2093,58886.6912,148.251,24,NA,"WT24_C2_2cc","WT","image_025_masked.tif",24,"none",NA,NA,NA,NA,NA
"WT24_C5_16cc","Raw_yWT_imagesforQuant.lif - WT25_24_C3_C4_AllCysts.csv","image_025.tif","WT","16cc",1,0,0,NA,359.6028,19,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",19,665.3198,237467.7973,356.9228,24,NA,"WT24_C5_16cc","WT","image_025_masked.tif",24,"continuous",NA,NA,NA,NA,NA
"WT23_C1_2cc","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","2cc",0,0,0,"Several foci",118.2405,11,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",11,242.896,38356.6543,157.9139,23,NA,"WT23_C1_2cc",NA,NA,NA,"none",NA,NA,NA,NA,NA
"WT23_C2_2cc","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","2cc",0,0,1,"Several foci",154.5989,8,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",8,170.0482,34080.234,200.4152,23,NA,"WT23_C2_2cc",NA,NA,NA,"foci",NA,NA,NA,NA,NA
"WT23_C3_4cc","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","4cc",0,0,0,"Several foci",137.3929,11,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",11,388.2821,60932.0583,156.9273,23,NA,"WT23_C3_4cc",NA,NA,NA,"none",NA,NA,NA,NA,NA
"WT23_C4_8cc","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","8cc",1,0,1,"Several full SCs",202.4678,20,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",20,780.8981,279810.3769,358.3187,23,NA,"WT23_C4_8cc",NA,NA,NA,"continuous",NA,NA,NA,NA,NA
"WT23_C5_8cc","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","8cc",1,0,0,"Several full SCs",381.2949,14,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",14,678.8547,312475.876,460.2986,23,NA,"WT23_C5_8cc",NA,NA,NA,"continuous",NA,NA,NA,NA,NA
"WT23_C6_8cc","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","8cc",1,0,0,"Several full SCs, some incomplete and some foci",299.9612,16,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",16,858.379,307407.2309,358.1253,23,NA,"WT23_C6_8cc",NA,NA,NA,"continuous",NA,NA,NA,NA,NA
"WT23_C7_16cc","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","16cc",1,0,0,"Several full SCs, some incomplete, and some foci",137.4061,22,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",22,1255.6248,289072.8191,230.2223,23,"2b","WT23_C7_16cc",NA,NA,NA,"continuous",NA,NA,NA,NA,NA
"WT23_CB2_CB","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","CB",0,0,0,"Several foci",140.305,15,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",15,214.1923,35830.3495,167.2812,23,NA,"WT23_CB2_CB",NA,NA,NA,"none",NA,NA,NA,NA,NA
"WT23_CB3_CB","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","CB",0,0,0,"Several foci",153.7235,12,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",12,150.5352,24392.5131,162.0386,23,NA,"WT23_CB3_CB",NA,NA,NA,"none",NA,NA,NA,NA,NA
"WT23_GSC1_GSC","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","GSC",0,0,0,"Several foci",140.342,11,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",11,384.4503,56661.8705,147.3841,23,NA,"WT23_GSC1_GSC",NA,NA,NA,"none",NA,NA,NA,NA,NA
"WT23_GSC2_GSC","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","GSC",0,0,0,"Several foci",147.7087,11,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",11,257.112,39595.6726,154.0017,23,NA,"WT23_GSC2_GSC",NA,NA,NA,"none",NA,NA,NA,NA,NA
"WT23_GSC3_GSC","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","GSC",0,0,0,"Several foci - not very prominent",125.869,10,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",10,100.6778,14832.791,147.3293,23,NA,"WT23_GSC3_GSC",NA,NA,NA,"none",NA,NA,NA,NA,NA
"WT23_GSC4_GSC","Raw_yWT_imagesforQuant.lif - WT26_23_C3_C4_AllCysts.csv","image_026.tif","WT","GSC",0,0,0,"Several foci - not very prominent",144.3962,11,"Raw_yWT_imagesforQuant.lif - WT26_C4.tif",11,274.0418,42285.5934,154.3034,23,NA,"WT23_GSC4_GSC",NA,NA,NA,"none",NA,NA,NA,NA,NA
